RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer,Offense_cat
16371,Burglary,202200016148,500.0,W MAIN ST,CPD,2022/06/13 03:05:58+00,2305,"Vlasis, Christopher",Theft & Larceny
16372,Larceny - Theft from Building,202280000533,100.0,"HOWARD DR, B",CPD,2022/06/13 03:03:52+00,2303,"Moje, Ashley",Theft & Larceny
16373,Hit and Run,202200016147,1100.0,5TH ST SW,CPD,2022/06/13 02:50:07+00,2250,"Bise, Collin",Motor Vehicle/Traffic
16374,Missing Person-adult,202200016116,600.0,E MARKET ST,CPD,2022/06/12 17:03:25+00,1303,"Young, Steven",Mental Health/Welfare
16375,Assault Simple,202200016105,1300.0,"CARLTON AVE, 105",CPD,2022/06/12 13:49:33+00,949,"Hickey, Declan",Assault & Violent Crime
16376,Burglary,202200016100,200.0,E MAIN ST,CPD,2022/06/12 11:02:34+00,702,"Curry, Brian",Theft & Larceny
16377,Assault Simple,202200016092,900.0,CHARLTON AVE,CPD,2022/06/12 06:59:18+00,259,"Curry, Brian",Assault & Violent Crime
16378,Vandalism,202200016068,500.0,W MAIN ST,CPD,2022/06/12 03:53:21+00,2353,"Vlasis, Christopher",Property Damage
16379,Larceny - Shoplifitng,202200016064,1100.0,EMMET ST N,CPD,2022/06/12 03:02:31+00,2302,"Becton, Joel",Theft & Larceny
16380,Assist Citizen - Mental/TDO/ECO,202200016054,1300.0,"CARLTON AVE, 110",CPD,2022/06/12 01:22:46+00,2122,"Middleton, Matthew",Mental Health/Welfare
16381,Fraud-credit card,202200016052,800.0,DRUID AVE,CPD,2022/06/12 00:44:34+00,2044,"Whitten, Tobyn",Fraud & Financial
16382,Assault Simple,202200016044,200.0,RAYMOND AVE,CPD,2022/06/11 23:35:41+00,1935,"Lucas, Corbin",Assault & Violent Crime
16383,Assist Citizen - Mental/TDO/ECO,202200016042,600.0,E MARKET ST,CPD,2022/06/11 22:55:42+00,1855,"Whitten, Tobyn",Mental Health/Welfare
16384,Larceny - All Other,202200016028,1000.0,W MAIN ST,CPD,2022/06/11 20:58:31+00,1658,"Eckenroth, Rachel",Theft & Larceny
16385,Burglary,202200016025,300.0,CAMELIA DR,CPD,2022/06/11 19:45:31+00,1545,"Green, Bryan",Theft & Larceny
16386,Narcotics,202200016024,,NASSAU ST / HAMPTON ST,CPD,2022/06/11 19:25:12+00,1525,"Via, Ryan",Narcotics/Drug Offenses
16387,Larceny - Theft from Building,202280000532,200.0,AZALEA DR,CPD,2022/06/11 15:59:04+00,1159,"Moje, Ashley",Theft & Larceny
16388,Assist Citizen - Mental/TDO/ECO,202200015999,1400.0,MIDLAND ST,CPD,2022/06/11 13:32:49+00,932,"Burnett, James",Mental Health/Welfare
16389,Assault Simple,202200015998,700.0,"PROSPECT AVE, C",CPD,2022/06/11 13:26:52+00,926,"Green, Bryan",Assault & Violent Crime
16390,Comm Relations Initiative - CRI,202200015995,1000.0,BELMONT AVE,CPD,2022/06/11 12:59:56+00,859,"Thomas, Eric",Other
16391,Burglary,202200015996,400.0,E MAIN ST,CPD,2022/06/11 12:52:50+00,852,"Turner, Devon",Theft & Larceny
16392,Suspicious Activity,202200015966,1600.0,MERIDIAN ST,CPD,2022/06/11 03:54:56+00,2354,"Vlasis, Christopher",Other
16393,Larceny - All Other,202200015952,600.0,HINTON AVE,CPD,2022/06/11 02:33:42+00,2233,"Vlasis, Christopher",Theft & Larceny
16394,Hit and Run,202200015947,700.0,"MCINTIRE RD, B",CPD,2022/06/11 01:33:53+00,2133,"Gower, Charles",Motor Vehicle/Traffic
16395,Assist Citizen - Mental/TDO/ECO,202200015942,1400.0,SHORT 18TH ST,CPD,2022/06/11 00:47:37+00,2047,"Venereo, Arturo",Mental Health/Welfare
16396,Fraud-credit card,202200015921,800.0,BELMONT AVE,CPD,2022/06/10 20:56:07+00,1656,"Whitten, Tobyn",Fraud & Financial
16397,Assist Citizen - Mental/TDO/ECO,202200015914,1400.0,"MONTICELLO RD, 31",CPD,2022/06/10 18:50:35+00,1450,"Pendleton, Eric",Mental Health/Welfare
16398,Larceny - From Motor Vehicle,202200015912,2400.0,FONTAINE AVE,CPD,2022/06/10 18:41:02+00,1441,"Burnett, James",Theft & Larceny
16399,Larceny - From Motor Vehicle,202200015910,1300.0,"BELLEVIEW AVE, 6A",CPD,2022/06/10 18:35:59+00,1435,"Allen, Claire",Theft & Larceny
16400,Hit and Run,202200015903,2000.0,INDIA RD,CPD,2022/06/10 17:25:17+00,1325,"Turner, Devon",Motor Vehicle/Traffic
16401,Larceny - From Motor Vehicle,202200015896,800.0,"HARDY DR, B",CPD,2022/06/10 16:19:23+00,1219,"Burnett, James",Theft & Larceny
16402,Fraud-impersonation,202280000527,900.0,"RIVER RD, 201",CPD,2022/06/10 16:16:43+00,1216,"Pendleton, Eric",Fraud & Financial
16403,Larceny - All Other,202200015900,400.0,11TH ST NW,CPD,2022/06/10 15:39:41+00,1139,"Allen, Claire",Theft & Larceny
16404,Accident Private Property,202200015895,900.0,PRESTON AVE,CPD,2022/06/10 15:35:16+00,1135,"Turner, Devon",Motor Vehicle/Traffic
16405,Warrant Service,202200015893,100.0,E MARKET ST,CPD,2022/06/10 15:04:39+00,1104,"Thomas, Eric",Other
16406,Assist Agency - Backup/Assist,202200015880,100.0,MONTE VISTA AVE,CPD,2022/06/10 12:59:27+00,859,"Thomas, Eric",Other
16407,Larceny - From Motor Vehicle,202200015877,2200.0,"NORTH BERKSHIRE RD, B",CPD,2022/06/10 09:15:10+00,515,"Hopiane, Sayd",Theft & Larceny
16408,Lost/FoundProperty,202280000525,100.0,"KENT TER, Unit B",CPD,2022/06/10 05:23:00+00,123,"Miller, Tiffany ",Other
16409,Misc - Criminal Call,202280000530,100.0,WATER ST,CPD,2022/06/10 02:46:25+00,2246,"Moje, Ashley",Other
16410,Assist Citizen - Mental/TDO/ECO,202200015840,200.0,STRIBLING AVE,CPD,2022/06/10 00:03:57+00,2003,"Lucas, Corbin",Mental Health/Welfare
16411,Hit and Run,202200015839,,FONTAINE AVE / JEFFERSON PARK AVE,CPD,2022/06/09 23:53:45+00,1953,"Darby, Michael",Motor Vehicle/Traffic
16412,Hit and Run,202200015834,1500.0,E HIGH ST,CPD,2022/06/09 21:43:47+00,1743,"Bentz, Benjamin ",Motor Vehicle/Traffic
16413,Fraud-false pretense,202200015824,600.0,E MARKET ST,CPD,2022/06/09 19:31:24+00,1531,"Burnett, James",Fraud & Financial
16414,Fraud-wire fraud,202280000526,100.0,STEWART CIR,CPD,2022/06/09 19:21:14+00,1521,"Pendleton, Eric",Fraud & Financial
16415,Hit and Run,202200015821,700.0,PRESTON AVE,CPD,2022/06/09 18:44:58+00,1444,"Thomas, Eric",Motor Vehicle/Traffic
16416,Accident - w/out Injuries,202200015819,,BAILEY RD / PROSPECT AVE,CPD,2022/06/09 18:14:11+00,1414,"Green, Bryan",Motor Vehicle/Traffic
16417,Disorderly Conduct,202200015809,200.0,W MAIN ST,CPD,2022/06/09 16:49:19+00,1249,"McKeown, Kaitlyn",Public Order/Disorderly
16418,Suspicious Activity,202200015783,600.0,E MARKET ST,CPD,2022/06/09 12:03:00+00,803,"Green, Bryan",Other
16419,Larceny - From Motor Vehicle,202200015780,1600.0,CEDAR HILL RD,CPD,2022/06/09 11:08:02+00,708,"Patel, Akash",Theft & Larceny
16420,Larceny - From Motor Vehicle,202200015779,100.0,MONTE VISTA AVE,CPD,2022/06/09 10:16:30+00,616,"Haug, Ian",Theft & Larceny
16421,Larceny - From Motor Vehicle,202200015777,2200.0,"ANGUS RD, 16",CPD,2022/06/09 09:51:28+00,551,"Hopiane, Sayd",Theft & Larceny
16422,Assault Simple,202200015774,700.0,"PROSPECT AVE, K",CPD,2022/06/09 07:58:23+00,358,"Blackwell, Ryan",Assault & Violent Crime
16423,Accident - w/out Injuries,202200015770,1300.0,"LONG ST, 4",CPD,2022/06/09 06:49:53+00,249,"Bradley, Heather",Motor Vehicle/Traffic
16424,Larceny - From Motor Vehicle,202200015769,,W MAIN ST / 11TH ST SW,CPD,2022/06/09 05:42:32+00,142,"Haug, Ian",Theft & Larceny
16425,Vandalism,202200015760,900.0,2ND ST SE,CPD,2022/06/09 02:40:25+00,2240,"Blackwell, Ryan",Property Damage
16426,Assist Citizen - Mental/TDO/ECO,202200015759,1200.0,"RIVER VISTA AVE, A",CPD,2022/06/09 02:32:19+00,2232,"Patel, Akash",Mental Health/Welfare
16427,Assault Intimidation,202200015755,400.0,"11TH ST NE, C20",CPD,2022/06/09 02:01:04+00,2201,"Gower, Charles",Assault & Violent Crime
16428,Suspicious Activity,202200015735,600.0,E WATER ST,CPD,2022/06/08 22:28:38+00,1828,"Gower, Charles",Other
16429,Fraud-credit card,202280000523,1100.0,EMMET ST N,CPD,2022/06/08 21:27:42+00,1727,"Miller, Tiffany ",Fraud & Financial
16430,Forgery/Counterfeiting,202200015731,500.0,W MAIN ST,CPD,2022/06/08 21:24:31+00,1724,"Lucas, Corbin",Fraud & Financial
16431,Assist Citizen - Mental/TDO/ECO,202200015730,1300.0,CHERRY AVE,CPD,2022/06/08 21:17:44+00,1717,"Via, Ryan",Mental Health/Welfare
16432,Larceny - Of Veh Parts/Access,202200015719,2000.0,MORTON DR,CPD,2022/06/08 20:24:35+00,1624,"Lee, Chandler",Theft & Larceny
16433,Assist Citizen - Mental/TDO/ECO,202200015708,800.0,PRESTON AVE,CPD,2022/06/08 18:32:43+00,1432,"Johnston, Ernest",Mental Health/Welfare
16434,Misc - Criminal Call,202200015706,1800.0,EMMET ST N,CPD,2022/06/08 18:13:04+00,1413,"Shiflett, Tammy",Other
16435,Larceny - From Motor Vehicle,202280000521,900.0,RIVER RD,CPD,2022/06/08 17:32:34+00,1332,"Miller, Tiffany ",Theft & Larceny
16436,Larceny - From Motor Vehicle,202200015702,2400.0,"FONTAINE AVE, B",CPD,2022/06/08 17:06:21+00,1306,"Burnett, James",Theft & Larceny
16437,Fraud-impersonation,202280000524,200.0,HUNTLEY AVE,CPD,2022/06/08 17:00:39+00,1300,"Miller, Tiffany ",Fraud & Financial
16438,Misc - Criminal Call,202200015699,2400.0,JEFFERSON PARK AVE,CPD,2022/06/08 15:48:38+00,1148,"Allen, Claire",Other
16439,Fraud-false pretense,202200015697,500.0,E MAIN ST,CPD,2022/06/08 15:38:53+00,1138,"Shiflett, Tammy",Fraud & Financial
16440,Domestic Disturbance,202200015695,400.0,"GARRETT ST, A",CPD,2022/06/08 15:37:03+00,1137,"Pendleton, Eric",Public Order/Disorderly
16441,Larceny - From Motor Vehicle,202200015712,500.0,E MARKET ST,CPD,2022/06/08 15:25:14+00,1125,"Gower, Charles",Theft & Larceny
16442,Larceny - From Motor Vehicle,202200015689,2500.0,NAYLOR ST,CPD,2022/06/08 14:07:38+00,1007,"Green, Bryan",Theft & Larceny
16443,Comm Relations Initiative - CRI,202200015682,400.0,RUGBY RD,CPD,2022/06/08 13:40:11+00,940,"McKeown, Kaitlyn",Other
16444,Larceny - Theft from Building,202280000522,700.0,"RIDGE ST, Apt A",CPD,2022/06/08 09:50:18+00,550,"Miller, Tiffany ",Theft & Larceny
16445,Burglary,202200015653,500.0,W MAIN ST,CPD,2022/06/08 04:47:28+00,47,"Blackwell, Kyle",Theft & Larceny
16446,Narcotics,202200015652,1400.0,VINE ST,CPD,2022/06/08 03:15:30+00,2315,"Via, Ryan",Narcotics/Drug Offenses
16447,Fraud-impersonation,202200015630,900.0,OLD FARM RD,CPD,2022/06/08 01:43:27+00,2143,"Houchens, Logan",Fraud & Financial
16448,Missing Person-juvenile,202200015625,400.0,11TH ST NE,CPD,2022/06/08 00:45:41+00,2045,"Arreguin, Arron",Mental Health/Welfare
16449,Burglary,202200015623,300.0,MONTE VISTA AVE,CPD,2022/06/08 00:31:39+00,2031,"Becton, Joel",Theft & Larceny
16450,Fraud-impersonation,202200015617,200.0,DOUGLAS AVE,CPD,2022/06/07 22:40:16+00,1840,"Arreguin, Arron",Fraud & Financial
16451,Suspicious Activity,202200015619,700.0,"PROSPECT AVE, C",CPD,2022/06/07 22:37:30+00,1837,"Becton, Joel",Other
16452,Larceny - From Motor Vehicle,202200015627,700.0,"PROSPECT AVE, E",CPD,2022/06/07 22:26:36+00,1826,"Bradley, Heather",Theft & Larceny
16453,Assault Intimidation,202200015612,1600.0,CHERRY AVE,CPD,2022/06/07 21:58:36+00,1758,"Via, Ryan",Assault & Violent Crime
16454,Larceny - Shoplifitng,202200015606,500.0,W MAIN ST,CPD,2022/06/07 20:15:22+00,1615,"Gower, Charles",Theft & Larceny
16455,Suspicious Activity,202200015605,300.0,11TH ST NW,CPD,2022/06/07 20:05:52+00,1605,"Pendleton, Eric",Other
16456,Harassment,202280000529,500.0,STEWART ST,CPD,2022/06/07 18:23:53+00,1423,"Moje, Ashley",Assault & Violent Crime
16457,Vandalism,202280000520,100.0,E HIGH ST,CPD,2022/06/07 18:19:13+00,1419,"Miller, Tiffany ",Property Damage
16458,Suspicious Activity,202200015593,600.0,FARISH ST,CPD,2022/06/07 17:50:22+00,1350,"Shiflett, Tammy",Other
16459,Fraud-impersonation,202200015588,2100.0,BARRACKS RD,CPD,2022/06/07 16:33:05+00,1233,"Turner, Devon",Fraud & Financial
16460,Assist Citizen - Mental/TDO/ECO,202200015587,100.0,W MARKET ST,CPD,2022/06/07 16:11:34+00,1211,"Shiflett, Tammy",Mental Health/Welfare
16461,Hit and Run,202200015582,700.0,E HIGH ST,CPD,2022/06/07 15:21:08+00,1121,"Nash, Darius",Motor Vehicle/Traffic
16462,Larceny - From Motor Vehicle,202200015583,600.0,BAILEY RD,CPD,2022/06/07 15:18:48+00,1118,"Johnston, Ernest",Theft & Larceny
16463,Larceny - Of Veh Parts/Access,202200015580,200.0,MONTE VISTA AVE,CPD,2022/06/07 14:16:28+00,1016,"Arndt, Brian",Theft & Larceny
16464,Burglary,202200015578,700.0,10TH ST NW,CPD,2022/06/07 13:36:50+00,936,"Turner, Devon",Theft & Larceny
16465,Larceny - All Other,202200015577,400.0,MOSELEY DR,CPD,2022/06/07 13:34:02+00,934,"Johnston, Ernest",Theft & Larceny
16466,Domestic Disturbance,202200015567,1400.0,"BURGESS LN, A",CPD,2022/06/07 08:19:30+00,419,"Darby, Michael",Public Order/Disorderly
16467,Suspicious Activity,202200015552,200.0,MONTE VISTA AVE,CPD,2022/06/07 05:18:25+00,118,"Jones, Mark",Other
16468,Suspicious Activity,202200015525,200.0,SHAMROCK RD,CPD,2022/06/07 02:34:31+00,2234,"Bise, Collin",Other
16469,Larceny - Of Veh Parts/Access,202200015523,1400.0,EMMET ST N,CPD,2022/06/07 02:07:17+00,2207,"Becton, Joel",Theft & Larceny
16470,Narcotics,202200015522,1200.0,MONTICELLO RD,CPD,2022/06/07 01:56:26+00,2156,"Via, Ryan",Narcotics/Drug Offenses
16471,Disorderly Conduct,202200015512,1600.0,"6TH ST SE, 23",CPD,2022/06/06 23:58:37+00,1958,"Arreguin, Arron",Public Order/Disorderly
16472,Lost/FoundProperty,202200015501,100.0,E MAIN ST,CPD,2022/06/06 21:58:19+00,1758,"Middleton, Matthew",Other
16473,Larceny - Theft from Building,202280000519,100.0,CHANCELLOR ST,CPD,2022/06/06 19:55:34+00,1555,"Miller, Tiffany ",Theft & Larceny
16474,Larceny - All Other,202200015486,2100.0,BARRACKS RD,CPD,2022/06/06 19:37:18+00,1537,"Eckenroth, Rachel",Theft & Larceny
16475,Larceny - From Motor Vehicle,202280000516,2100.0,JEFFERSON PARK AVE,CPD,2022/06/06 19:15:15+00,1515,"Miller, Tiffany ",Theft & Larceny
16476,Fraud-credit card,202280000517,200.0,W MARKET ST,CPD,2022/06/06 17:34:20+00,1334,"Miller, Tiffany ",Fraud & Financial
16477,Fraud-impersonation,202200015477,600.0,MALCOLM CRESENT,CPD,2022/06/06 17:22:59+00,1322,"Shiflett, Tammy",Fraud & Financial
16478,Larceny - All Other,202200015472,1900.0,LEWIS MOUNTAIN RD,CPD,2022/06/06 16:14:24+00,1214,"Eckenroth, Rachel",Theft & Larceny
16479,Assault Intimidation,202200015462,300.0,9TH ST SW,CPD,2022/06/06 13:58:49+00,958,"Eckenroth, Rachel",Assault & Violent Crime
16480,Larceny - All Other,202200015458,400.0,4TH ST NW,CPD,2022/06/06 12:47:57+00,847,"Eckenroth, Rachel",Theft & Larceny
16481,Vandalism,202200015435,1600.0,MERIDIAN ST,CPD,2022/06/06 05:32:10+00,132,"Darby, Michael",Property Damage
16482,Assist Citizen - Mental/TDO/ECO,202200015432,900.0,"RIVER RD, 901",CPD,2022/06/06 04:38:00+00,38,"Hopiane, Sayd",Mental Health/Welfare
16483,Robbery - Strong Arm,202200015411,300.0,250 BYPASS,CPD,2022/06/06 01:38:30+00,2138,"Venereo, Arturo",Assault & Violent Crime
16484,Assault Aggravated,202200015407,100.0,E MAIN ST,CPD,2022/06/06 00:16:30+00,2016,"Middleton, Matthew",Assault & Violent Crime
16485,Sex Offense - Forcible Rape,202200015402,1500.0,VIRGINIA AVE,CPD,2022/06/05 23:01:33+00,1901,"Lowry, Ryan",Assault & Violent Crime
16486,Misc - Non-Criminal Call,202200015399,600.0,E MARKET ST,CPD,2022/06/05 22:47:48+00,1847,"Stayments, Ronald ",Other
16487,Misc - Non-Criminal Call,202200015398,600.0,E MARKET ST,CPD,2022/06/05 22:47:00+00,1847,"Stayments, Ronald ",Other
16488,Larceny - All Other,202200015396,1000.0,W MAIN ST,CPD,2022/06/05 22:21:52+00,1821,"Middleton, Matthew",Theft & Larceny
16489,Missing Person-adult,202200015395,1900.0,CEDAR HILL RD,CPD,2022/06/05 21:52:04+00,1752,"Venereo, Arturo",Mental Health/Welfare
16490,Larceny - Shoplifitng,202200015392,2100.0,BARRACKS RD,CPD,2022/06/05 21:34:01+00,1734,"Venereo, Arturo",Theft & Larceny
16491,Lost/FoundProperty,202280000518,1000.0,"W MAIN ST, 324",CPD,2022/06/05 20:26:00+00,1626,"Miller, Tiffany ",Other
16492,Larceny - From Motor Vehicle,202280000515,600.0,HINTON AVE,CPD,2022/06/05 20:05:57+00,1605,"Miller, Tiffany ",Theft & Larceny
16493,Harassment,202200015372,700.0,"6TH ST SE, B",CPD,2022/06/05 16:43:11+00,1243,"Shiflett, Tammy",Assault & Violent Crime
16494,Hit and Run,202200015356,,6TH ST SE / GARRETT ST,CPD,2022/06/05 11:39:15+00,739,"Turner, Devon",Motor Vehicle/Traffic
16495,Shots Fired/Illegal Hunting,202200015351,700.0,"NALLE ST, A",CPD,2022/06/05 07:57:31+00,357,"Hickey, Declan",Weapon Offenses
16496,Disorderly Conduct,202200015343,1900.0,EMMET ST N,CPD,2022/06/05 05:58:58+00,158,"Curry, Brian",Public Order/Disorderly
16497,Assault Intimidation,202200015339,100.0,W MARKET ST,CPD,2022/06/05 05:33:47+00,133,"Wells, Matthew",Assault & Violent Crime
16498,Suspicious Activity,202200015334,700.0,"6TH ST SE, E",CPD,2022/06/05 04:43:37+00,43,"Darby, Michael",Other
16499,Suspicious Activity,202200015329,100.0,"DUNOVA CT, 2",CPD,2022/06/05 04:02:49+00,2,"Hickey, Declan",Other
16500,Suspicious Activity,202200015302,,ALDERMAN RD / LEWIS MOUNTAIN RD,CPD,2022/06/05 01:33:59+00,2133,"Becton, Joel",Other
16501,Assist Citizen - Mental/TDO/ECO,202200015295,100.0,GREENBRIER DR,CPD,2022/06/04 23:50:38+00,1950,"Lowe, Courteny",Mental Health/Welfare
16502,Fraud-credit card,202200015286,1300.0,W MAIN ST,CPD,2022/06/04 21:56:27+00,1756,"Venereo, Arturo",Fraud & Financial
16503,Vandalism,202200015277,800.0,PROSPECT AVE,CPD,2022/06/04 18:48:50+00,1448,"Green, Bryan",Property Damage
16504,Assault Simple,202200015274,1900.0,EMMET ST N,CPD,2022/06/04 18:28:28+00,1428,"Samar, Jack",Assault & Violent Crime
16505,Drunkeness DIP,202200015273,500.0,COMMERCE ST,CPD,2022/06/04 17:45:33+00,1345,"Houchens, Jamell",Other
16506,Fraud-wire fraud,202200015260,200.0,MONTICELLO AVE,CPD,2022/06/04 16:07:28+00,1207,"Turner, Devon",Fraud & Financial
16507,Lost/FoundProperty,202200015259,,FAIRWAY AVE / E MARKET ST,CPD,2022/06/04 15:05:20+00,1105,"Green, Bryan",Other
16508,Comm Relations Initiative - CRI,202200015257,1200.0,FOREST ST,CPD,2022/06/04 14:39:15+00,1039,"Thomas, Eric",Other
16509,Sex Offense - Forcible Sodomy,202200015256,600.0,E MARKET ST,CPD,2022/06/04 14:31:08+00,1031,"Turner, Devon",Assault & Violent Crime
16510,Burglary,202200015250,300.0,OLD LYNCHBURG RD,CPD,2022/06/04 13:04:24+00,904,"Green, Bryan",Theft & Larceny
16511,Shots Fired/Illegal Hunting,202200015236,,HARDY DR / PAGE ST,CPD,2022/06/04 06:38:17+00,238,"Miller, Devin",Weapon Offenses
16512,Assault Simple,202200015234,100.0,W MAIN ST,CPD,2022/06/04 06:20:46+00,220,"Wells, Matthew",Assault & Violent Crime
16513,Burglary,202200015215,300.0,"2ND ST NW, A",CPD,2022/06/04 03:52:05+00,2352,"Darby, Michael",Theft & Larceny
16514,Driving Under the Influence,202200015205,300.0,MEADE AVE,CPD,2022/06/04 02:34:16+00,2234,"Wells, Matthew",Narcotics/Drug Offenses
16515,Assault Aggravated,202200015198,800.0,ORANGEDALE AVE,CPD,2022/06/04 01:49:39+00,2149,"Lowe, Courteny",Assault & Violent Crime
16516,Assault Simple,202200015197,100.0,HARRIS RD,CPD,2022/06/04 01:37:09+00,2137,"Gower, Charles",Assault & Violent Crime
16517,Larceny - Of Veh Parts/Access,202280000514,500.0,"RIDGE ST, A",CPD,2022/06/04 00:48:47+00,2048,"Moje, Ashley",Theft & Larceny
16518,Assist Citizen - Mental/TDO/ECO,202200015185,1400.0,SUNRISE PARK LN,CPD,2022/06/03 22:35:26+00,1835,"Alfonso, Sean",Mental Health/Welfare
16519,Assault Simple,202200015183,200.0,E MARKET ST,CPD,2022/06/03 22:29:50+00,1829,"Shiflett, Tammy",Assault & Violent Crime
16520,Burglary,202200015176,100.0,"LANKFORD AVE, 8",CPD,2022/06/03 21:41:41+00,1741,"Alfonso, Sean",Theft & Larceny
16521,Larceny - Theft from Building,202200015177,200.0,"W MARKET ST, 4",CPD,2022/06/03 21:33:19+00,1733,"Lowe, Courteny",Theft & Larceny
16522,Assist Agency - Other,202200015162,1700.0,ESSEX RD,CPD,2022/06/03 19:23:36+00,1523,"Green, Bryan",Other
16523,Drug/Narcotics Violation,202200015158,1900.0,EMMET ST N,CPD,2022/06/03 18:36:51+00,1436,"Samar, Jack",Narcotics/Drug Offenses
16524,Hit and Run,202200015157,,2ND ST NE / E MARKET ST,CPD,2022/06/03 18:27:42+00,1427,"Shiflett, Tammy",Motor Vehicle/Traffic
16525,Assault Simple,202200015153,900.0,PRESTON AVE,CPD,2022/06/03 18:08:09+00,1408,"Samar, Jack",Assault & Violent Crime
16526,Vandalism,202200015145,1000.0,E MARKET ST,CPD,2022/06/03 15:02:58+00,1102,"Shiflett, Tammy",Property Damage
16527,Larceny - Theft from Building,202280000512,1100.0,ROSE HILL DR,CPD,2022/06/03 14:46:55+00,1046,"Moje, Ashley",Theft & Larceny
16528,Trespass,202200015136,1200.0,CEDARS CT,CPD,2022/06/03 14:14:42+00,1014,"Samar, Jack",Public Order/Disorderly
16529,Misc - Non-Criminal Call,202280000511,300.0,DICE ST,CPD,2022/06/03 13:37:33+00,937,"Moje, Ashley",Other
16530,Suspicious Activity,202200015134,,VILLAGE RD @ DUBLIN RD,CPD,2022/06/03 13:31:05+00,931,"Green, Bryan",Other
16531,Hit and Run,202200015125,1100.0,KING ST,CPD,2022/06/03 12:00:00+00,800,"Eckenroth, Rachel",Motor Vehicle/Traffic
16532,Assault Simple,202200015114,700.0,BELMONT COTTAGE LN,CPD,2022/06/03 06:05:11+00,205,"Wells, Matthew",Assault & Violent Crime
16533,Assault Simple,202200015084,100.0,CHANCELLOR ST,CPD,2022/06/03 02:02:30+00,2202,"Lee, Chandler",Assault & Violent Crime
16534,Assault Aggravated,202200015082,1600.0,UNIVERSITY AVE,CPD,2022/06/03 01:07:53+00,2107,"Gower, Charles",Assault & Violent Crime
16535,Assist Citizen - Mental/TDO/ECO,202200015079,1400.0,"MONTICELLO RD, 31",CPD,2022/06/03 00:44:06+00,2044,"Arreguin, Arron",Mental Health/Welfare
16536,Fraud-credit card,202200015080,2500.0,HILLWOOD PL,CPD,2022/06/03 00:27:28+00,2027,"Hopiane, Sayd",Fraud & Financial
16537,Misc - Criminal Call,202200015052,1000.0,CHERRY AVE,CPD,2022/06/02 19:52:54+00,1552,"Bentz, Benjamin ",Other
16538,Misc - Criminal Call,202200015048,100.0,"WALKER ST, A",CPD,2022/06/02 19:48:31+00,1548,"Shiflett, Tammy",Other
16539,Suspicious Activity,202200015046,400.0,"MONTICELLO RD, D",CPD,2022/06/02 19:47:57+00,1547,"Bentz, Benjamin ",Other
16540,Suspicious Activity,202200015043,400.0,"GARRETT ST, B",CPD,2022/06/02 19:26:56+00,1526,"Arreguin, Arron",Other
16541,Larceny - All Other,202200015044,2100.0,"JEFFERSON PARK AVE, A",CPD,2022/06/02 19:19:57+00,1519,"Lowe, Courteny",Theft & Larceny
16542,Larceny - All Other,202200015038,1700.0,HYDRAULIC RD,CPD,2022/06/02 18:37:31+00,1437,"McKeown, Kaitlyn",Theft & Larceny
16543,Assault Simple,202200015036,800.0,"HARDY DR, B",CPD,2022/06/02 18:36:47+00,1436,"Bowers, Justin",Assault & Violent Crime
